id,trigger,conditions,script,text,options,notes
MPC_IAIICLPAmbushRepentYes,DialogOptionSelected,"$option == MPC_IAIICLPAmbushRepentYes","$player.ethosPather++
$player.ethosFaithful++

AdjustRepActivePerson FRIENDLY 1

FireBest MPC_IAIICLPAmbushNegotiate","Despite having no outward reaction, you can sense the faintest of hopes swelling within $hisOrHer chest. Soon, though, it disappears. ""As much as I would hope for you to do good on your word, you wouldn't have gotten to this point if you weren't, at least, an unwitting servant of Moloch."" $HeOrShe glowers.

""But maybe, just maybe. You can still do good. Ludd guide you.""",,
MPC_IAIICLPAmbushRepentCant,DialogOptionSelected,"$option == MPC_IAIICLPAmbushRepentCant","FireBest MPC_IAIICLPAmbushNegotiate","""Do you see, now, why we walk the path?!"" $HeOrShe scowls. ""You have brought your own destitution - at the hands of those you worship."" $HeOrShe sighs. ""Let us hope it is not too late for you.""",,
MPC_IAIICLPInitialHideoutAmbushMoloch,DialogOptionSelected,"$option == MPC_IAIICLPInitialHideoutAmbushMoloch","AdjustRepActivePerson HOSTILE -2
AdjustRep luddic_path HOSTILE -2

$player.ethosPather++

FireBest MPC_IAIICLPAmbushNegotiate","""Save your voracious lying!"" $HeOrShe spits, raising $hisOrHer firearm - prompting $hisOrHer followers to follow suit. ""If you truely walked the path, you would have not invited a demon of Moloch into your VERY home!"" $HeOrShe fumes, fingers crawling along the sidearm, searching for purpose. Eventually, with a sharp breath, $heOrShe motions for $hisOrHer compatriots to stand down, and does the same $himOrHerself.",,
MPC_IAIICLPAmbushNegotiate,MPC_IAIICLPAmbushNegotiate,,,"$HeOrShe inhales. ""Thou are an... 'enterprising' individual, with a vested interest in removing the IAIIC from your space, yes?""","MPC_IAIICLPAmbushNegotiateTwo:""Yes.""",
MPC_IAIICLPAmbushNegotiateTwo,DialogOptionSelected,"$option == MPC_IAIICLPAmbushNegotiateTwo","SetTextHighlights ""mere distraction"" ""Heretical"" ""colonies"" ""writhes"" ""ungulates"" ""corrupts"" ""part of our soul for yours""","$HeOrShe nods, and turns $hisOrHer Head down back to $hisOrHer now-open Book of Ludd. ""Shall the righteous fall for the misdirection and misappropriation of the evil, they shall be doomed to an eternity of fruitless war."" $HeOrShe snaps up, staring intensely into you through the hexshield. ""In secular terms, spacer - the fight against you, the alliance with the IAIIC - it is a mere distraction."" $HeOrShe hisses, spittle flying onto $hisOrHer visor. 

""While we pour material and personnel into your..."" $heOrShe growls. ""Heretical... colonies... we take our gaze off the rest of Mammon's body, which writhes, ungulates, and *corrupts.*"" $HeOrShe shivers momentarily, seeming to utter a protective prayer. ""That is why, demon, I suggest we come to an agreement."" $HeOrShe stares darkly into you, judging your very essence. ""We offer a part of our soul for yours.""","MPC_IAIICLPAmbushNegotiateContinue:""And what would such an agreement entail?""
MPC_IAIICLPAmbushNegotiateDevil:""A deal with the devil? Isn't that heresy?""",
MPC_IAIICLPAmbushNegotiateContinue,DialogOptionSelected,"$option == MPC_IAIICLPAmbushNegotiateContinue","SetTextHighlightColors luddic_path highlight luddic_path highlight highlight highlight highlight
SetTextHighlights ""path"" ""holy war"" ""Ludd's shadow"" ""orbital works"" ""military base"" ""heavy batteries"" ""honor our agreement""

MPC_IAIICPatherCMD beginBuildObj","""You will help the path. You will create for us, an eden of industry, where the gates lie open for our fleets of holy war. We will use these fleets to stamp out any hints of corruption we find - and bring about a new age, in Ludd's shadow!""

$HeOrShe takes a sharp breath, recovering from $hisOrHer brief fanaticism. ""In other words, spacer... we require a colony with orbital works, a military base, and heavy batteries to protect this critical infrastructure."" $HeOrShe lets a small smile creep across $hisOrHer lips. ""Once we acquire this power, we will use it-"" $heOrShe inhales. ""To honor our agreement.""","MPC_IAIICLPAmbushDisbelieving:""You can't be serious! That will massively boost the power of the path!""
MPC_IAIICLPAmbushTooLong:""An entire colony?! That will take ages!""
MPC_IAIICLPAmbushDefiant:""What's stopping me from just finding another sect of pathers less 'powerhungry'""?
MPC_IAIICLPAmbushEnd:""I'll think about it.""",
MPC_IAIICLPAmbushNegotiateDevil,DialogOptionSelected,"$option == MPC_IAIICLPAmbushNegotiateDevil","RemoveOption MPC_IAIICLPAmbushNegotiateDevil
SetTextHighlights ""you""","""'Heresy' is subjective. In our view..."" $heOrShe gestures to $hisOrHer congregation. ""...this is a strategic agreement in which we will benefit more than you.""",,
MPC_IAIICLPAmbushDisbelieving,DialogOptionSelected,"$option == MPC_IAIICLPAmbushDisbelieving","RemoveOption MPC_IAIICLPAmbushDisbelieving","$HeOrShe flashes a carnivorous grin. ""Precisely.""",,
MPC_IAIICLPAmbushTooLong,DialogOptionSelected,"$option == MPC_IAIICLPAmbushTooLong","RemoveOption MPC_IAIICLPAmbushTooLong","""Not wrong, captain. But with our assistance-"" $heOrShe gestures to $hisOrHer compatriots. ""It shouldn't take too long, if Ludd wills it.""",,
MPC_IAIICLPAmbushDefiant,DialogOptionSelected,"$option == MPC_IAIICLPAmbushDefiant","RemoveOption MPC_IAIICLPAmbushDefiant
SetTextHighlights ""no sect""
AdjustRepActivePerson HOSTILE -1
","$HisOrHer smile fades a bit, resolving into a curved scowl. ""You misunderstand, demon. Without power - no sect will be able to pull weight like we could.""

""Basically - because only the strong can rule.""",,
MPC_IAIICLPAmbushEnd,DialogOptionSelected,"$option == MPC_IAIICLPAmbushEnd","AddTextSmall ""Added \""Arrow Pather\"" condition to $entity.name"" highlight
MPC_IAIICPatherCMD endAmbush","""When you're ready to grant us the gracious gift of fleetpower,"" $heOrShe waves off $hisOrHer soldiers, whom simultaneously drop aim. ""Return here. We will be waiting... and if you choose this holy grounds for your agreement?"" $HeOrShe grins brightly. ""We will be waiting - waiting to help.""","MPC_IAIICLPAmbushLeave:Hurridly board your shuttle and leave
MPC_IAIICLPAmbushPray:Offer a quiet prayer of protection to $personFirstName",
MPC_IAIICLPAmbushPray,DialogOptionSelected,"$option == MPC_IAIICLPAmbushPray","AdjustRepActivePerson FRIENDLY 1
$player.ethosFaithful++
RemoveOption MPC_IAIICLPAmbushPray","""Spare me your false prayers, wretch - you are not of the path."" Despite this scathing remark, you note a ever-so-faint smile across $hisOrHer lips.",,
MPC_IAIICLPAmbushLeave,DialogOptionSelected,"$option == MPC_IAIICLPAmbushLeave","EndConversation
FireBest OpenInteractionDialog","You and your party hurriedly board the shuttle and take off post-haste, taking care to reach atmosphere as soon as possible. You sigh in relief - prompting a chain reaction of relieved vocalizations from your crew. ",,
"#END Land on hideout",,,,,,
,,,,,,
# Return to hideout after initial contact,,,,,,
MPC_IAIICLPSecondHideoutVisitPopulateOptions,PopulateOptions,"MPC_IAIICPatherCMD canVisitHideoutAgain",,"Your nav automatically marks the Arrow pather hideout on your navscreen. You could visit it anytime you like.","10:MPC_IAIICLPHideoutSecondVisit:Take a shuttle down to the pather hideout
11:MPC_IAIICLPHideoutRaid:Prepare a raid on the pather hideout to clear them out",
,,,,,,
# Raid,,,,,,
MPC_IAIICLPHideoutRaid,DialogOptionSelected,"$option == MPC_IAIICLPHideoutRaid","FireBest MPC_IAIICLPHideoutRaidImpl",,,
MPC_IAIICLPHideoutRaidImpl,MPC_IAIICLPHideoutRaidImpl,"!$MPC_bombarded","$raidDifficulty = 500 0
$raidGoBackTrigger = MPC_IAIICLPHideoutRaidAbort 0
$raidContinueTrigger = MPC_IAIICLPHideoutRaidFinishedB 0
$raidRestrictToTrigger = MPC_IAIICLPHideoutRaidFinishedA 0

AddRaidObjective genericIcon ""Storm the hideout and wipe out the pathers"" EXTREME 500 MPC_IAIICLPHideoutRaidFinishedA true

ShowImageVisual raid_prepare

SetTextHighlightColors highlight luddic_path MPC_IAIIC
SetTextHighlights ""end of your campaign"" ""pathers"" ""IAIIC""","Like it or not, the pathers beneath your feet are ""assisting"" your construction efforts, even when it means embezzling funds meant for your more general population. The only way to truely uproot such a community is to stamp out the source; that being the compound you first met them in. Unfortunately, your decision to not bombard the ASBs means the descent will be much, more more treacherous, to say nothing of the grueling ground battle most likely involving tunnel-running through the mountains.

Carrying through with this action will certainly mean the end of your campaign to separate the pathers from the IAIIC, but at least it'll allow you to use this planet more freely.","mktRaidNonMarket:Continue",
MPC_IAIICLPHideoutRaidImplBombarded,MPC_IAIICLPHideoutRaidImpl,"$MPC_bombarded score:50","$raidDifficulty = 400 0
$raidGoBackTrigger = MPC_IAIICLPHideoutRaidAbort 0
$raidContinueTrigger = MPC_IAIICLPHideoutRaidFinishedB 0
$raidRestrictToTrigger = MPC_IAIICLPHideoutRaidFinishedA 0

AddRaidObjective genericIcon ""Storm the hideout and wipe out the pathers"" MEDIUM 400 MPC_IAIICLPHideoutRaidFinishedA true

ShowImageVisual raid_prepare

SetTextHighlightColors highlight luddic_path MPC_IAIIC
SetTextHighlights ""end of your campaign"" ""pathers"" ""IAIIC""","Like it or not, the pathers beneath your feet are ""assisting"" your construction efforts, even when it means embezzling funds meant for your more general population. The only way to truely uproot such a community is to stamp out the source; that being the compound you first met them in. It seems the pathers below are neglecting to repair their damaged ASBs, meaning approach will be much simpler. The ground battle, however, will still be grueling - most likely involving tunnel-running through the mountains.

Carrying through with this action will certainly mean the end of your campaign to separate the pathers from the IAIIC, but at least it'll allow you to use this planet more freely.","mktRaidNonMarket:Continue",
MPC_IAIICLPHideoutRaidFinishedA,MPC_IAIICLPHideoutRaidFinishedA,"!$MPC_bombarded",,"With the orbital ASBs still active, this operation is bound to be bloody. And bloody it is; nearly a quarter of the dispatched shuttles are reduced to nothing other than scrap, bones and dust by the bolts of Ludd ascending upon them. The remainder make touch down only through advanced evasive maneuvers, and come under heavy ground fire by the fanatical pathers poking their heads out of the ground. After a long and hard battle, your marines eventually push into the mountain compound and begin methodically clearing it out.",,
MPC_IAIICLPHideoutRaidFinishedABombarded,MPC_IAIICLPHideoutRaidFinishedA,"$MPC_bombarded score:50",,"Due to the inactive status of the ASBs, your shuttles approach the surface with zero losses, countermeasures proving effective against the primitive MANPADs wielded by the pathers. The flotilla makes touch down, and immediately comes under heavy ground fire by the fanatical pathers poking their heads out of the ground. After a long and hard battle, your marines eventually push into the mountain compound and begin methodically clearing it out.",,
MPC_IAIICLPHideoutRaidFinishedB,MPC_IAIICLPHideoutRaidFinishedB,,"MPC_IAIICPatherCMD raidFinished
AddTextSmall ""Removed \""Arrow Pather\"" condition"" good","The organized resistance of the residents are no match to the overwhelming force and skill of your marines. One by one, hiding spot is found and methodically cleared out with the thump of pulsefire. Eventually, all that's left is the core of the compound, which is eliminated through tactical deployment of explosives.

A few hours after the initial deployment of the op, you receive the call: The arrow pathers are no more.",,
MPC_IAIICLPHideoutRaidAbort,MPC_IAIICLPHideoutRaidAbort,,"FireAll PopulateOptions",,,
"#END Raid",,,,,,
,,,,,,
# Subsequent Visits,,,,,,
MPC_IAIICLPHideoutSecondVisit,DialogOptionSelected,"$option == MPC_IAIICLPHideoutSecondVisit","BeginConversation MPC_arrowPatherRep
FireBest MPC_IAIICLPHideoutSecondVisitImpl",,,
MPC_IAIICLPHideoutSecondVisitImpl,MPC_IAIICLPHideoutSecondVisitImpl,,,"You board a shuttle and take it down to the compound, making sure to bring a entourage of bodyguards.

Waiting for you at the landing site with a judgy stare is $personName, a CP rifle strapped to $hisOrHer chest. ""What is it, demon?""","MPC_IAIICLPHideoutSecondVisitAppraise:""Do you think $global.MPC_IAIICLPTargetMarketName is ready?""
MPC_IAIICLPHideoutSecondVisitLeave:Return to your $shipOrFleet",
MPC_IAIICLPHideoutSecondVisitLeave,DialogOptionSelected,"$option == MPC_IAIICLPHideoutSecondVisitLeave","EndConversation
FireAll PopulateOptions","You return on your shuttle to your $shipOrFleet.",,
MPC_IAIICLPHideoutSecondVisitAppraise,DialogOptionSelected,"$option == MPC_IAIICLPHideoutSecondVisitAppraise","FireBest MPC_IAIICLPHideoutSecondVisitAppraiseImpl",,,
MPC_IAIICLPHideoutSecondVisitAppraiseImplNo,MPC_IAIICLPHideoutSecondVisitAppraiseImpl,"!MPC_IAIICPatherCMD targetReady",,"""No."" $HisOrHer face scrunches up. ""Not yet.""",,
MPC_IAIICLPHideoutSecondVisitAppraiseImplYes,MPC_IAIICLPHideoutSecondVisitAppraiseImpl,"MPC_IAIICPatherCMD targetReady score:50",,"""You have fulfilled all the requirements, yes..."" $heOrShe raps $hisOrHer fingers on $hisOrHer arms.. ""Are you ready to open the gates of war?""","MPC_IAIICLPHideoutDonate:""Yes."" (Donate the colony)
MPC_IAIICLPHideoutSecondVisitLeave:""No."" (Leave)",
MPC_IAIICLPHideoutDonate,DialogOptionSelected,"$option == MPC_IAIICLPHideoutDonate","MPC_IAIICPatherCMD donateColony
MPC_IAIICPatherCMD pullOut

AdjustRep luddic_path COOPERATIVE 20
AdjustRepActivePerson COOPERATIVE 20","You pull out your TriPad and give the order, to a shocked yet obedient response from the target government. $personName grins, a grin that reveals rows of pockmarked teeth. ""And so, the righteous path compromises with Moloch - a compromise to diminish Mammon.""","MPC_IAIICLPHideoutDonateLocalTwo:""What now?""",
MPC_IAIICLPHideoutDonateTwo,DialogOptionSelected,"$option == MPC_IAIICLPHideoutDonateLocalTwo","SetTextHighlights ""elsewhere"" ""Mammon""","""As we promised, we will assume control of the government and use our new-found influence over the overall path to bring our attention elsewhere."" $HeOrShe takes a shuddery breath. ""The body of Mammon.""

""I will not thank you, wretch."" $HeOrShe spits. ""One day - at annihilation - our armies will meet, and we will use your own weapons against you. Mark the day.""","MPC_IAIICLPHideoutDonateTwoUhHuh:""Uh huh.""
MPC_IAIICLPHideoutDonateTwoJustStare:Just stare",
MPC_IAIICLPHideoutDonateTwoUhHuh,DialogOptionSelected,"$option == MPC_IAIICLPHideoutDonateTwoUhHuh","FireBest MPC_IAIICLPHideoutDonateThree","$HeOrShe ignores your words.",,
MPC_IAIICLPHideoutDonateTwoJustStare,DialogOptionSelected,"$option == MPC_IAIICLPHideoutDonateTwoJustStare","FireBest MPC_IAIICLPHideoutDonateThree",,,
MPC_IAIICLPHideoutDonateThree,MPC_IAIICLPHideoutDonateThree,"$MPC_IAIICLPTargetMarket != $market","SetTextHighlights ""means of production""
AddTextSmall ""$global.MPC_IAIICLPTargetMarketName size increased to 4"" good","With a shout from $personName, pathers begin spilling out hidden terrain-hatches and piling into hidden shuttles. Before you know it, shuttles enroute to $global.MPC_IAIICLPTargetMarketName dot the sky, getting smaller by every moment. $personFirstName looks to you just before boarding the last shuttle and grins maliciously. ""See you soon."" $heOrShe growls, before joining the rest on their ascent.

You wonder if what you just did was worth it - this is way more damning than just smuggling armaments. You gave them the means of production. ","MPC_IAIICLPHideoutDonateWorthIt:It was worth it. You had to weaken the IAIIC to defeat it.
MPC_IAIICLPHideoutDonatePather:Anything to prop up your brothers and sisters in Ludd.
MPC_IAIICLPHideoutDonateWasntWorthIt:It might have been a bad idea.",
MPC_IAIICLPHideoutDonateThreeLocal,MPC_IAIICLPHideoutDonateThree,"$MPC_IAIICLPTargetMarket == $market score:50","SetTextHighlights ""means of production""
AddTextSmall ""$global.MPC_IAIICLPTargetMarketName size increased to 4"" good","With a shout from $personName, pathers begin spilling out hidden terrain-hatches and piling into landskiffs. Before you know it, the air is filled with dust from hundreds of pathers making their way to $global.MPC_IAIICLPTargetMarketName cities, eager to take over command. $personFirstName looks to you just before hopping on a skiff $himOrHerself and grins maliciously. ""See you soon."" $heOrShe growls, before joining the rest on their travels.

You wonder if what you just did was worth it - this is way more damning than just smuggling armaments. You gave them the means of production. ","MPC_IAIICLPHideoutDonateWorthIt:It was worth it. You have to weaken the IAIIC to defeat it.
MPC_IAIICLPHideoutDonatePather:Anything to prop up your brothers and sisters in Ludd.
MPC_IAIICLPHideoutDonateWasntWorthIt:It might have been a bad idea.",
